URN,Name,UUID,Geometry
"urn:uuid:2c86bfa6-a1e0-493a-b5d3-d3041e9b9cb1","TWKHH - 76","2c86bfa6-a1e0-493a-b5d3-d3041e9b9cb1","Polygon(List(List((120.29822701952,22.5965643040431), (120.298617431394,22.5967034592417), (120.299276132347,22.5951100932648), (120.298885724966,22.5949709380386), (120.29822701952,22.5965643040431))))"
"urn:uuid:0ce9b299-b4da-427c-94e7-33b7279197d5","TWKHH - 77","0ce9b299-b4da-427c-94e7-33b7279197d5","Polygon(List(List((120.315158028416,22.5588402974174), (120.314805597501,22.5585845545412), (120.313536584199,22.5600931434308), (120.313889018947,22.5603488862591), (120.315158028416,22.5588402974174))))"
"urn:uuid:52fa1a2d-01a3-412d-8829-c51fa2d564c9","TWKHH - 78","52fa1a2d-01a3-412d-8829-c51fa2d564c9","Polygon(List(List((120.294821474181,22.5829089340546), (120.294883311495,22.5828170364505), (120.294248316971,22.5824485649987), (120.294186479822,22.582540462607), (120.294821474181,22.5829089340546))))"
"urn:uuid:d118a244-ba72-435d-a9bc-d0441e6ff76a","TWKHH - 79","d118a244-ba72-435d-a9bc-d0441e6ff76a","Polygon(List(List((120.301149521932,22.5808019179798), (120.301413418153,22.580993391886), (120.302830912017,22.5793084629951), (120.302567020054,22.5791170177224), (120.301149521932,22.5808019179798))))"
"urn:uuid:ba92e990-1d7d-4d29-bfde-af342b0d4545","TWKHH - 80","ba92e990-1d7d-4d29-bfde-af342b0d4545","Polygon(List(List((120.331953421441,22.5398706271698), (120.332042353262,22.5402592800071), (120.334295955337,22.5398142975592), (120.334207023801,22.5394256447004), (120.331953421441,22.5398706271698))))"
"urn:uuid:ddbe9254-084a-4cfb-8e06-79ab6021225c","TWKHH - 81","ddbe9254-084a-4cfb-8e06-79ab6021225c","Polygon(List(List((120.284952516136,22.6100667506253), (120.285093199271,22.6103346104882), (120.287779945818,22.6091180208739), (120.287639233259,22.6088501862257), (120.284952516136,22.6100667506253))))"
"urn:uuid:2a4d40da-2dc6-454e-8f46-45afa14e6cbd","TWKHH - 82","2a4d40da-2dc6-454e-8f46-45afa14e6cbd","Polygon(List(List((120.304561602612,22.5711369295551), (120.304293424769,22.5709423429398), (120.303078177162,22.5723868851804), (120.3033463578,22.5725814717607), (120.304561602612,22.5711369295551))))"
"urn:uuid:3392652d-8f02-435a-8847-9efe3a9c3ec9","TWKHH - 83","3392652d-8f02-435a-8847-9efe3a9c3ec9","Polygon(List(List((120.343042547329,22.5432676536104), (120.342865407422,22.5434941305163), (120.344084473611,22.5443168529832), (120.344261614569,22.5440903761005), (120.343042547329,22.5432676536104))))"
"urn:uuid:480873b5-c8a1-4b61-8600-93c49af30b68","TWKHH - 84","480873b5-c8a1-4b61-8600-93c49af30b68","Polygon(List(List((120.329069350836,22.5425292789279), (120.329356442053,22.5427452323071), (120.331197919703,22.5406328385598), (120.330910832855,22.5404168851239), (120.329069350836,22.5425292789279))))"
"urn:uuid:d9e9b35c-7323-4e40-bca6-ec762fce74ae","TWKHH - 85","d9e9b35c-7323-4e40-bca6-ec762fce74ae","Polygon(List(List((120.296911339329,22.580386907122), (120.296976447327,22.5802862808059), (120.296351306408,22.5799374586718), (120.296286198574,22.5800380849923), (120.296911339329,22.580386907122))))"
"urn:uuid:493781a0-645e-4b92-979d-567132080b52","TWKHH - 86","493781a0-645e-4b92-979d-567132080b52","Polygon(List(List((120.281789233841,22.6162378034379), (120.28187024785,22.6163920141162), (120.28281441175,22.6159644823782), (120.282733397991,22.6158102716916), (120.281789233841,22.6162378034379))))"
"urn:uuid:f10a307e-b670-4b07-ba6b-3c07a6bc8d9f","TWKHH - 87","f10a307e-b670-4b07-ba6b-3c07a6bc8d9f","Polygon(List(List((120.295105268348,22.6056537443036), (120.295294008949,22.6056974367315), (120.295534004405,22.6048037082697), (120.295345265022,22.604760015837), (120.295105268348,22.6056537443036))))"
"urn:uuid:9b0c25af-3823-4945-b042-a8a999115443","TWKHH - 88","9b0c25af-3823-4945-b042-a8a999115443","Polygon(List(List((120.322574660063,22.5500491694199), (120.323014315158,22.5503799522121), (120.329394097407,22.5430613448497), (120.328954465068,22.5427307761415), (120.322574660063,22.5500491694199))))"
"urn:uuid:c3842e58-ca6f-4803-903f-d72eb63ff9c9","TWKHH - 89","c3842e58-ca6f-4803-903f-d72eb63ff9c9","Polygon(List(List((120.274989959211,22.6121366282915), (120.274910498711,22.6120230269249), (120.274323177728,22.6123771408561), (120.274402638432,22.6124907422177), (120.274989959211,22.6121366282915))))"
"urn:uuid:0b953962-6375-42c4-8b4f-9fe1a06f38df","TWKHH - 90","0b953962-6375-42c4-8b4f-9fe1a06f38df","Polygon(List(List((120.284095698859,22.614890151744), (120.284247734343,22.6151845282414), (120.287732062368,22.6136330894593), (120.287579984673,22.6133387481878), (120.284095698859,22.614890151744))))"
"urn:uuid:7ba75950-ff36-4345-a933-2408f0148397","TWKHH - 91","7ba75950-ff36-4345-a933-2408f0148397","Polygon(List(List((120.343277817933,22.5392879750859), (120.343167697647,22.5391616528179), (120.342442429839,22.539707218411), (120.342552550558,22.5398335406704), (120.343277817933,22.5392879750859))))"
"urn:uuid:95293b2f-eee1-4a57-9be2-644ec9ec277a","TWKHH - 92","95293b2f-eee1-4a57-9be2-644ec9ec277a","Polygon(List(List((120.326575972862,22.5603678639943), (120.326354493452,22.5606311558958), (120.32787916901,22.5617375164275), (120.328100650187,22.5614742245622), (120.326575972862,22.5603678639943))))"
"urn:uuid:d5592861-9a1f-4c9d-91a8-e160bb5335a1","TWKHH - 93","d5592861-9a1f-4c9d-91a8-e160bb5335a1","Polygon(List(List((120.302376297841,22.5756405709187), (120.302158855891,22.5754884026536), (120.301029419382,22.5768803016197), (120.301246863515,22.5770324698586), (120.302376297841,22.5756405709187))))"
"urn:uuid:001df5d9-de1c-42b0-86fa-0f26423b8a69","TWKHH - 94","001df5d9-de1c-42b0-86fa-0f26423b8a69","Polygon(List(List((120.291078957444,22.594252966933), (120.291238979479,22.594338754687), (120.291710645545,22.5935801692533), (120.291550624387,22.5934943814911), (120.291078957444,22.594252966933))))"
"urn:uuid:bcb28525-0bd3-40c4-9288-f1b42c1be62d","TWKHH - 95","bcb28525-0bd3-40c4-9288-f1b42c1be62d","Polygon(List(List((120.313020757008,22.568847007453), (120.313145003607,22.5689339607715), (120.313695056934,22.5682560383149), (120.313570810942,22.568169084989), (120.313020757008,22.568847007453))))"
"urn:uuid:9548a1e4-4fce-454e-aa83-5ba4527e53f3","TWKHH - 96","9548a1e4-4fce-454e-aa83-5ba4527e53f3","Polygon(List(List((120.280736047191,22.6169381443491), (120.280665393785,22.6168094079115), (120.280006733441,22.61712098135), (120.280077387007,22.6172497177825), (120.280736047191,22.6169381443491))))"
"urn:uuid:53595c8e-dd71-4a86-bfd2-13b3d322b6dd","TWKHH - 97","53595c8e-dd71-4a86-bfd2-13b3d322b6dd","Polygon(List(List((120.337376932771,22.5484836360785), (120.33726823301,22.5484075517419), (120.33668900155,22.5491215342832), (120.336797701871,22.5491976186131), (120.337376932771,22.5484836360785))))"
"urn:uuid:d4fbcead-ebfc-4aa7-bd4e-dc4db9f5c443","TWKHH - 98","d4fbcead-ebfc-4aa7-bd4e-dc4db9f5c443","Polygon(List(List((120.340953243763,22.5442873885299), (120.340766023868,22.5445181712344), (120.342784690389,22.5459311610691), (120.34297191219,22.5457003784051), (120.340953243763,22.5442873885299))))"
"urn:uuid:6f8ec146-2516-422e-9fe2-ac1b68f77807","TWKHH - 99","6f8ec146-2516-422e-9fe2-ac1b68f77807","Polygon(List(List((120.283502145047,22.6070423402392), (120.283646948021,22.6070588479729), (120.283757180538,22.6062252918543), (120.283612378436,22.6062087841189), (120.283502145047,22.6070423402392))))"
"urn:uuid:8ea77de7-7509-4438-a477-8f1534a33f58","TWKHH - 100","8ea77de7-7509-4438-a477-8f1534a33f58","Polygon(List(List((120.296331535472,22.5978295703521), (120.29625859515,22.597712263457), (120.295542687435,22.5980960495913), (120.29561562796,22.5982133564808), (120.296331535472,22.5978295703521))))"
"urn:uuid:7d4ed62f-2d92-4977-9af2-4351cad4ecfd","TWKHH - 101","7d4ed62f-2d92-4977-9af2-4351cad4ecfd","Polygon(List(List((120.31326398312,22.5667960543581), (120.313179701277,22.5667348985041), (120.312730735145,22.567268597873), (120.312815017312,22.5673297537229), (120.31326398312,22.5667960543581))))"
"urn:uuid:0d3f32db-87d0-49cb-b956-dab938ce52f3","TWKHH - 102","0d3f32db-87d0-49cb-b956-dab938ce52f3","Polygon(List(List((120.315077742281,22.5705007785945), (120.314981704778,22.5705149051383), (120.315095786284,22.571183840719), (120.315191824251,22.5711697141763), (120.315077742281,22.5705007785945))))"
"urn:uuid:2e003c34-1444-4965-b2ab-32366873659b","TWKHH - 103","2e003c34-1444-4965-b2ab-32366873659b","Polygon(List(List((120.299572567605,22.5929723991848), (120.299793252575,22.5930429586411), (120.300255508324,22.5917963647148), (120.300034825341,22.5917258052476), (120.299572567605,22.5929723991848))))"
"urn:uuid:16153214-3b2a-4366-8bc1-adb5f1c688b1","TWKHH - 104","16153214-3b2a-4366-8bc1-adb5f1c688b1","Polygon(List(List((120.286947559473,22.5997390440596), (120.287091836947,22.5997931689232), (120.287499877135,22.5988554220609), (120.287355600638,22.5988012971909), (120.286947559473,22.5997390440596))))"
"urn:uuid:2b531d5b-9700-4c44-8640-e81679ebb6c8","TWKHH - 105","2b531d5b-9700-4c44-8640-e81679ebb6c8","Polygon(List(List((120.332686318987,22.5423170765837), (120.332530997521,22.5421676710568), (120.331593923321,22.5430082523409), (120.331749245726,22.5431576578522), (120.332686318987,22.5423170765837))))"
"urn:uuid:22e192d1-b7af-47e9-b1b6-0599c8f5dedc","TWKHH - 106","22e192d1-b7af-47e9-b1b6-0599c8f5dedc","Polygon(List(List((120.316620597032,22.5681766373521), (120.316679113298,22.5681045179953), (120.316096711481,22.5676969241379), (120.316038195388,22.5677690434984), (120.316620597032,22.5681766373521))))"
"urn:uuid:d83d423f-eb15-41eb-a08b-51188a6d6411","TWKHH - 107","d83d423f-eb15-41eb-a08b-51188a6d6411","Polygon(List(List((120.304916704782,22.5702379214068), (120.304800023459,22.5702379213927), (120.304800023059,22.5709513166421), (120.304916704982,22.5709513166562), (120.304916704782,22.5702379214068))))"
"urn:uuid:40258885-2678-4764-be9f-5a252d60d937","TWKHH - 108","40258885-2678-4764-be9f-5a252d60d937","Polygon(List(List((120.273837126432,22.6106244436822), (120.273752520495,22.6105372032558), (120.273232101771,22.6109722589971), (120.273316707973,22.6110594994188), (120.273837126432,22.6106244436822))))"
"urn:uuid:71dcdfc1-0a3e-4c64-a9ab-312ec9b8dfbc","TWKHH - 109","71dcdfc1-0a3e-4c64-a9ab-312ec9b8dfbc","Polygon(List(List((120.277797403192,22.6155640488534), (120.277840921133,22.6156547940288), (120.278436263506,22.6154087064148), (120.278392745643,22.6153179612367), (120.277797403192,22.6155640488534))))"
"urn:uuid:65ac1930-8646-4d48-b80f-fe0ed29b41a2","TWKHH - 110","65ac1930-8646-4d48-b80f-fe0ed29b41a2","Polygon(List(List((120.313675558439,22.5662598265861), (120.313747241199,22.5663064428233), (120.314081859437,22.5658626103462), (120.314010176907,22.5658159941064), (120.313675558439,22.5662598265861))))"
"urn:uuid:e4680e3c-2355-409e-9414-8baec05f12ac","TWKHH - 111","e4680e3c-2355-409e-9414-8baec05f12ac","Polygon(List(List((120.317145523348,22.5687333823278), (120.31717476198,22.5686472586186), (120.316571997201,22.5684707531447), (120.316542758606,22.5685568768558), (120.317145523348,22.5687333823278))))"
"urn:uuid:92fa8162-d50e-4ba0-95cd-2064d6fe3af0","TWKHH - 112","92fa8162-d50e-4ba0-95cd-2064d6fe3af0","Polygon(List(List((120.283333230672,22.6017522620753), (120.283215594719,22.6017092371368), (120.282958952827,22.6023141766057), (120.283076589295,22.6023572015409), (120.283333230672,22.6017522620753))))"
"urn:uuid:aa15bb4c-7d38-43a1-baf4-209b68048e48","TWKHH - 113","aa15bb4c-7d38-43a1-baf4-209b68048e48","Polygon(List(List((120.272120824214,22.6178884491499), (120.272070499,22.61809082204), (120.273520557083,22.6184016266768), (120.27357088241,22.6181992537945), (120.272120824214,22.6178884491499))))"
"urn:pronto:UNLOCODE:PORT:AUFRE","Port of Free Mantle","fbad588d-272d-3bad-92d3-a8310a8b9378","Polygon(List(List((115.7242,-32.0538), (115.7247,-32.056), (115.7355,-32.0559), (115.739,-32.0565), (115.791,-32.0273), (115.7582,-32.0134), (115.7506,-32.0266), (115.7427,-32.0414), (115.7334,-32.0436), (115.7269,-32.0536), (115.7242,-32.0538))))"
"urn:pronto:UNLOCODE:PORT:BEANR","Port Of Antwerp","aaa2eed2-d6f2-301e-b1e5-87eada3d3e35","Polygon(List(List((4.2085,51.3671), (4.1865,51.2383), (4.444,51.2245), (4.4419,51.2748), (4.2936,51.3838), (4.2085,51.3671))))"
"urn:pronto:UNLOCODE:PORT:CNNGB","Port of Ningbo","6e06fbbb-b8e8-3ad8-acb8-e58f9dad749f","Polygon(List(List((121.8214,29.953), (121.813,29.9395), (121.8964,29.9169), (121.9022,29.9237), (121.9028,29.9334), (121.8801,29.9392), (121.865,29.9393), (121.8214,29.953))))"
"urn:pronto:UNLOCODE:PORT:DEBRV","Port of Bremen","94ae5da3-3edb-3aae-9015-fc838ff31659","Polygon(List(List((8.5659,53.5146), (8.5669,53.4887), (8.6028,53.4891), (8.5889,53.5761), (8.5226,53.621), (8.4811,53.6082), (8.5105,53.551), (8.5302,53.5355), (8.5583,53.5283), (8.5659,53.5146))))"
"urn:pronto:UNLOCODE:PORT:DEHAM","Port Of Hamburg","8e61599e-09a8-36de-a537-b29d66c182c8","Polygon(List(List((9.658,53.5845), (9.6338,53.5642), (9.7947,53.4584), (10.0724,53.4501), (10.1148,53.4828), (10.1298,53.5313), (10.0547,53.563), (9.658,53.5845))))"
"urn:pronto:UNLOCODE:PORT:DKEBJ","Port Of Esbjerg","e116e3ef-f2bb-30bd-a864-ba164d320220","Polygon(List(List((8.395614624023438,55.48109089226659), (8.422393798828125,55.45491475510094), (8.47269058227539,55.443134691242456), (8.496723175048828,55.455498798971156), (8.488826751708984,55.46036549492647), (8.447113037109375,55.46542622170801), (8.415699005126953,55.489844828004365), (8.395614624023438,55.48109089226659))))"
"urn:pronto:UNLOCODE:PORT:DKFRC","Port Of Fredericia","9929b742-8110-3645-98ff-4fd03ddf7686","Polygon(List(List((9.721698760986328,55.552864316743076), (9.732170104980469,55.55019398965786), (9.750709533691406,55.55587428610738), (9.764957427978516,55.552767217118735), (9.76984977722168,55.554612068958164), (9.773454666137695,55.559806318104016), (9.759035110473633,55.56310697942733), (9.733285903930664,55.56223330194528), (9.721698760986328,55.552864316743076))))"
"urn:pronto:UNLOCODE:PORT:GBFXT","Port of Felixstowe","5fcfe59d-2b4d-3887-943b-881fe0fcd190","Polygon(List(List((1.3193,51.9324), (1.3296,51.9532), (1.2935,51.9744), (1.2631,51.9668), (1.2583,51.9358), (1.2697,51.934), (1.3193,51.9324))))"
"urn:pronto:UNLOCODE:PORT:GBSOU","Port of Southhampton","bd0c589f-741b-3ab3-bfb2-75bbed7ad606","Polygon(List(List((-1.3199,50.81), (-1.2833,50.8373), (-1.2569,50.8919), (-1.3435,50.9446), (-1.4814,50.9605), (-1.5578,50.8984), (-1.472,50.818), (-1.3199,50.81))))"
"urn:pronto:UNLOCODE:PORT:NLRTM","Port Of Rotterdam","d635e63d-f812-3879-8368-f3926d9abce7","Polygon(List(List((4.09365351828714,51.9850902866555), (4.08719302478297,52.0161596737504), (3.98968955023527,52.0345035817851), (3.971774650828,51.9908789866844), (3.95805466885168,51.9598003213699), (3.98431491524648,51.9166568035827), (4.46901215535474,51.8200309258342), (4.42000841880848,51.685281557589), (4.62900311805812,51.6640010303137), (4.69874612574227,51.8379683191971), (4.61004016113281,51.9139434455446), (4.09365351828714,51.9850902866555))))"
"urn:pronto:UNLOCODE:PORT:SGSIN","Port Of Singapore","54219282-248d-334f-8d7c-d00a5946fedd","Polygon(List(List((103.8919,1.2959), (103.6323,1.3551), (103.5733,1.223), (103.5952,1.2039), (103.6845,1.1823), (103.708,1.2055), (103.7309,1.2053), (103.7642,1.198), (103.7775,1.2072), (103.7992,1.1902), (103.9034,1.2843), (103.8919,1.2959))))"
"urn:pronto:UNLOCODE:PORT:USHOU","Port of Houston","826c356e-f2cb-383b-9cc0-bf26c9c21811","Polygon(List(List((-95.07843017578125,29.441989466225706), (-94.95758056640625,29.30077105450428), (-94.97406005859375,29.188135030802496), (-94.47143554687499,28.504901974894562), (-93.70788574218749,28.99612953724707), (-94.59503173828125,29.594953690210986), (-94.58404541015625,29.83111376473715), (-94.8745,29.9571), (-95.6216,30.018), (-95.5639,29.4131), (-94.915,29.4937), (-95.07843017578125,29.441989466225706))))"
"urn:pronto:UNLOCODE:PORT:USORF","Port of Norfolk","ef7049c5-6074-3b7b-922f-a57e7e45e6bf","Polygon(List(List((-76.2896,36.9666), (-76.332,37.0185), (-76.4429,37.0239), (-76.5308,36.9504), (-76.585,36.7614), (-76.2836,36.6932), (-76.1346,36.8071), (-76.2678,36.9622), (-76.2896,36.9666))))"
"urn:pronto:UNLOCODE:PORT:AUFRE","Port of Free Mantle","fbad588d-272d-3bad-92d3-a8310a8b9378","Polygon(List(List((115.7242,-32.0538), (115.7247,-32.056), (115.7355,-32.0559), (115.739,-32.0565), (115.791,-32.0273), (115.7582,-32.0134), (115.7506,-32.0266), (115.7427,-32.0414), (115.7334,-32.0436), (115.7269,-32.0536), (115.7242,-32.0538))))"
"urn:pronto:UNLOCODE:PORT:BEANR","Port Of Antwerp","aaa2eed2-d6f2-301e-b1e5-87eada3d3e35","Polygon(List(List((4.2085,51.3671), (4.1865,51.2383), (4.444,51.2245), (4.4419,51.2748), (4.2936,51.3838), (4.2085,51.3671))))"
"urn:pronto:UNLOCODE:PORT:CNNGB","Port of Ningbo","6e06fbbb-b8e8-3ad8-acb8-e58f9dad749f","Polygon(List(List((121.8214,29.953), (121.813,29.9395), (121.8964,29.9169), (121.9022,29.9237), (121.9028,29.9334), (121.8801,29.9392), (121.865,29.9393), (121.8214,29.953))))"
"urn:pronto:UNLOCODE:PORT:DEBRV","Port of Bremen","94ae5da3-3edb-3aae-9015-fc838ff31659","Polygon(List(List((8.5659,53.5146), (8.5669,53.4887), (8.6028,53.4891), (8.5889,53.5761), (8.5226,53.621), (8.4811,53.6082), (8.5105,53.551), (8.5302,53.5355), (8.5583,53.5283), (8.5659,53.5146))))"
"urn:pronto:UNLOCODE:PORT:DEHAM","Port Of Hamburg","8e61599e-09a8-36de-a537-b29d66c182c8","Polygon(List(List((9.658,53.5845), (9.6338,53.5642), (9.7947,53.4584), (10.0724,53.4501), (10.1148,53.4828), (10.1298,53.5313), (10.0547,53.563), (9.658,53.5845))))"
"urn:pronto:UNLOCODE:PORT:DKEBJ","Port Of Esbjerg","e116e3ef-f2bb-30bd-a864-ba164d320220","Polygon(List(List((8.395614624023438,55.48109089226659), (8.422393798828125,55.45491475510094), (8.47269058227539,55.443134691242456), (8.496723175048828,55.455498798971156), (8.488826751708984,55.46036549492647), (8.447113037109375,55.46542622170801), (8.415699005126953,55.489844828004365), (8.395614624023438,55.48109089226659))))"
"urn:pronto:UNLOCODE:PORT:DKFRC","Port Of Fredericia","9929b742-8110-3645-98ff-4fd03ddf7686","Polygon(List(List((9.721698760986328,55.552864316743076), (9.732170104980469,55.55019398965786), (9.750709533691406,55.55587428610738), (9.764957427978516,55.552767217118735), (9.76984977722168,55.554612068958164), (9.773454666137695,55.559806318104016), (9.759035110473633,55.56310697942733), (9.733285903930664,55.56223330194528), (9.721698760986328,55.552864316743076))))"
"urn:pronto:UNLOCODE:PORT:GBFXT","Port of Felixstowe","5fcfe59d-2b4d-3887-943b-881fe0fcd190","Polygon(List(List((1.3193,51.9324), (1.3296,51.9532), (1.2935,51.9744), (1.2631,51.9668), (1.2583,51.9358), (1.2697,51.934), (1.3193,51.9324))))"
"urn:pronto:UNLOCODE:PORT:GBSOU","Port of Southhampton","bd0c589f-741b-3ab3-bfb2-75bbed7ad606","Polygon(List(List((-1.3199,50.81), (-1.2833,50.8373), (-1.2569,50.8919), (-1.3435,50.9446), (-1.4814,50.9605), (-1.5578,50.8984), (-1.472,50.818), (-1.3199,50.81))))"
"urn:pronto:UNLOCODE:PORT:NLRTM","Port Of Rotterdam","d635e63d-f812-3879-8368-f3926d9abce7","Polygon(List(List((4.09365351828714,51.9850902866555), (4.08719302478297,52.0161596737504), (3.98968955023527,52.0345035817851), (3.971774650828,51.9908789866844), (3.95805466885168,51.9598003213699), (3.98431491524648,51.9166568035827), (4.46901215535474,51.8200309258342), (4.42000841880848,51.685281557589), (4.62900311805812,51.6640010303137), (4.69874612574227,51.8379683191971), (4.61004016113281,51.9139434455446), (4.09365351828714,51.9850902866555))))"
"urn:pronto:UNLOCODE:PORT:SGSIN","Port Of Singapore","54219282-248d-334f-8d7c-d00a5946fedd","Polygon(List(List((103.8919,1.2959), (103.6323,1.3551), (103.5733,1.223), (103.5952,1.2039), (103.6845,1.1823), (103.708,1.2055), (103.7309,1.2053), (103.7642,1.198), (103.7775,1.2072), (103.7992,1.1902), (103.9034,1.2843), (103.8919,1.2959))))"
"urn:pronto:UNLOCODE:PORT:USHOU","Port of Houston","826c356e-f2cb-383b-9cc0-bf26c9c21811","Polygon(List(List((-95.07843017578125,29.441989466225706), (-94.95758056640625,29.30077105450428), (-94.97406005859375,29.188135030802496), (-94.47143554687499,28.504901974894562), (-93.70788574218749,28.99612953724707), (-94.59503173828125,29.594953690210986), (-94.58404541015625,29.83111376473715), (-94.8745,29.9571), (-95.6216,30.018), (-95.5639,29.4131), (-94.915,29.4937), (-95.07843017578125,29.441989466225706))))"
"urn:pronto:UNLOCODE:PORT:USORF","Port of Norfolk","ef7049c5-6074-3b7b-922f-a57e7e45e6bf","Polygon(List(List((-76.2896,36.9666), (-76.332,37.0185), (-76.4429,37.0239), (-76.5308,36.9504), (-76.585,36.7614), (-76.2836,36.6932), (-76.1346,36.8071), (-76.2678,36.9622), (-76.2896,36.9666))))"
"urn:pronto:UNLOCODE:PORT:AUFRE","Port of Free Mantle","fbad588d-272d-3bad-92d3-a8310a8b9378","Polygon(List(List((115.7242,-32.0538), (115.7247,-32.056), (115.7355,-32.0559), (115.739,-32.0565), (115.791,-32.0273), (115.7582,-32.0134), (115.7506,-32.0266), (115.7427,-32.0414), (115.7334,-32.0436), (115.7269,-32.0536), (115.7242,-32.0538))))"
"urn:pronto:UNLOCODE:PORT:BEANR","Port Of Antwerp","aaa2eed2-d6f2-301e-b1e5-87eada3d3e35","Polygon(List(List((4.2085,51.3671), (4.1865,51.2383), (4.444,51.2245), (4.4419,51.2748), (4.2936,51.3838), (4.2085,51.3671))))"
"urn:pronto:UNLOCODE:PORT:CNNGB","Port of Ningbo","6e06fbbb-b8e8-3ad8-acb8-e58f9dad749f","Polygon(List(List((121.8214,29.953), (121.813,29.9395), (121.8964,29.9169), (121.9022,29.9237), (121.9028,29.9334), (121.8801,29.9392), (121.865,29.9393), (121.8214,29.953))))"
"urn:pronto:UNLOCODE:PORT:DEBRV","Port of Bremen","94ae5da3-3edb-3aae-9015-fc838ff31659","Polygon(List(List((8.5659,53.5146), (8.5669,53.4887), (8.6028,53.4891), (8.5889,53.5761), (8.5226,53.621), (8.4811,53.6082), (8.5105,53.551), (8.5302,53.5355), (8.5583,53.5283), (8.5659,53.5146))))"
